,NAME,LENGTH,Notes
239,Morgayne,,
240,Muriel,,
241,Murienne,,
242,Mydrede,,
243,Myma,,
244,Nesta,,
245,Nicholina,,
246,Nicia,,
247,Nicolaa,,
248,Olyffe,,
249,Ophellia,,
250,Ottilia,,
251,Paige,,
252,Parnella,,
253,Pelinne,,
254,Penelope,,
255,Petronilla,,
256,Placencia,,
257,Prudence,,
258,Pulmia,,
259,Purnell,,
260,Rebeccah,,
261,Rianna,,
262,Richenda,,
263,Rioghnach,,
264,Ronda,,
265,Rosa,,
266,Rosalind,,
267,Rosamund,,
268,Rose,,
269,Roysia,,
270,Rychyld,,
271,Samantha,,
272,Sanche,,
273,Sarra,,
274,Scarlet,,
275,Selphina,,
276,Sence,,
277,Serendipity,,
278,Sileas,,
279,Sive,,
280,Somerhild,,
281,Sreda,,
282,Sybell,,
283,Sylphie,,
284,Syndony,,
285,Sysley,,
286,Systeleley,,
287,Tansa,,
288,Temperance,,
289,Teva,,
290,Teva,,
291,Theda,,
292,Theresa,,
293,Thomasine,,
294,Thomasyn,,
295,Thora,,
296,Tira,,
297,Tristana,,
298,Ursula,,
299,Vrsela,,
300,Wenyld,,
301,Wynefreede,,
302,Yedythe,,
303,Ysabel,,
304,Yuan,,
