,NAME,LENGTH,Notes
322,Bannor,,
323,Bar,,
324,Baradakas,,
325,Baradeer,,
326,Barak,,
327,Barakah,,
328,Baralan,,
329,Baram,,
330,Barbo,,
331,Barboda,,
332,Barcer,,
333,Bardar,,
334,Barebranch,,
335,Baren,,
336,Barfolomul,,
337,Bari,,
338,Barim,,
339,Barinthus,,
340,Barkydle,,
341,Barlo,,
342,Barnabas,,
343,Barph,,
344,Barty,,
345,Baru,,
346,Baruch,,
347,Basden,,
348,Basete,,
349,Basil,,
350,Baskin,,
351,Basse,,
352,Basturn,,
353,Bathelie,,
354,Battan,,
355,Baudi,,
356,Baugi,,
357,Bavmorda,,
358,Bawenni,,
359,Baxter,,
360,Bayde,,
361,Beac,,
362,Beak,,
363,Beaknose,,
364,Beate,,
365,Beatric,,
366,Beck,,
367,Bedegran,,
368,Bedic,,
369,Bedivere,,
370,Bedwyr,,
371,Beeron,,
372,Beeta,,
373,Behine,,
374,Bein,,
375,Bek,,
376,Bekki,,
377,Beli,,
378,Belissa,,
379,Bella,,
380,Bellenzor,,
381,Belor,,
382,Belrene,,
383,Beltane,,
384,Belug,,
385,Belyn,,
386,Ben,,
387,Benard,,
388,Bennor,,
389,Benth,,
390,Beolann,,
391,Beona,,
392,Beowulf,,
393,Berch,,
394,Berek,,
395,Berenmil,,
396,Berenwick,,
397,Berez,,
398,Berg,,
399,Berhodrick,,
400,Berk,,
401,Berle,,
402,Bern,,
403,Bertram,,
404,Beson,,
405,Besur,,
406,Besurlde,,
407,Beth,,
408,Bethe,,
409,Bets,,
410,Betsy,,
411,Bevin,,
412,Bewul,,
413,Beyla,,
414,Bianca,,
415,Biblo,,
416,Biedgar,,
417,Biel,,
418,Biff,,
419,Bildon,,
420,Bili,,
421,Bimpfoodle,,
422,Birinair,,
423,Biston,,
424,Bita,,
425,Bithon,,
426,Bitio,,
427,Blackstone,,
428,Blade,,
429,Blaide,,
430,Blain,,
431,Blair,,
432,Blaise,,
433,Blak,,
434,Blanche,,
435,Blane,,
436,Blaze,,
437,Bleda,,
438,Blek,,
439,Blissia,,
440,Boadill,,
441,Boal,,
442,Boaldelr,,
443,Boddyjon,,
444,Boden,,
445,Bodie,,
446,Bodus,,
447,Boern,,
448,Boethuis,,
449,Bog,,
450,Boin,,
451,Boliva,,
452,Boll,,
453,Bollinar,,
454,Bolrock,,
455,Bolthorn,,
456,Bolu,,
457,Bolwerk,,
458,Bomar,,
459,Bonly,,
460,Borel,,
461,Borin,,
462,Boris,,
463,Bormor,,
464,Borne,,
465,Boro,,
466,Bors,,
467,Boru,,
468,Bourc,,
469,Brabha,,
470,Bradley,,
471,Braeker,,
472,Braggi,,
473,Bragi,,
474,Brahil,,
475,Brakdern,,
476,Bran,,
477,Brana,,
478,Brand,,
479,Brane,,
480,Brannel,,
481,Brav,,
482,Brave,,
483,Breagan,,
484,Breanon,,
485,Bredere,,
486,Bredin,,
487,Bredock,,
488,Breek,,
489,Breen,,
490,Brega,,
491,Brenbard,,
492,Brendan,,
493,Brendar,,
494,Bres,,
495,Bretwalda,,
496,Brianan,,
497,Briarman,,
498,Bridonna,,
499,Brie,,
500,Brigadore,,
501,BrightHelm,,
502,Brightmaster,,
503,Brighton,,
504,Brightspot,,
505,Brill,,
506,Brin,,
507,Brine,,
508,Brinn,,
509,Briseis,,
510,Bristan,,
511,Brithna,,
512,Brittany,,
513,Broddi,,
514,Brodir,,
515,Bron,,
516,Brosa,,
517,Brucius,,
518,Bruk,,
519,Brutus,,
520,Brynhilde,,
521,Brynnda,,
522,Brytta,,
523,Bucelus,,
524,Buchmeid,,
525,Bue,,
526,Bunkman,,
527,Burbhin,,
528,Buren,,
529,Burglekutt,,
530,Burhan,,
531,Burk,,
532,Buser,,
533,Bush,,
534,Bushe,,
535,Busma,,
536,Buthomar,,
537,Bydern,,
538,Cabolus,,
539,Cadate,,
540,Caddor,,
541,Cade,,
542,Caden,,
543,Cadria,,
544,Caecilius,,
545,Cael,,
546,Caelholdt,,
547,Caelon,,
548,Caen,,
549,Caer,,
550,Caere,,
551,Caerno,,
552,Caerroil,,
553,Caf'es,,
554,Cafe',,
555,Cahir,,
556,Cail,,
557,Caino,,
558,Cainon,,
559,Caiora,,
560,Caladon,,
561,Calcompton,,
562,Calcul,,
563,Calden,,
564,Caleb,,
565,Calen,,
566,Calene,,
567,Calgaron,,
568,Caliban,,
569,Calina,,
570,Caliron,,
571,Calla,,
572,Callindrill,,
573,Callipygia,,
574,Calls,,
575,Calnor,,
576,Calon,,
577,Calonet,,
578,Cambreard,,
579,Camchak,,
580,Camelie,,
581,Camilde,,
582,Camus,,
583,Camyal,,
584,Canda,,
585,Candaree,,
586,Candelis,,
587,Candor,,
588,Cannon,,
589,Canute,,
590,Capad,,
591,Capet,,
592,Capid,,
593,Capide,,
594,Caracatus,,
595,Carace,,
596,Caradec,,
597,Carakin,,
598,Caramon,,
599,Carcslain,,
600,Carde,,
601,Cardon,,
602,Caret,,
603,Cariki,,
604,Caris,,
605,Carl,,
606,Carly,,
607,Carna,,
608,Carnen,,
609,Caro,,
610,Carpo,,
611,Carrai,,
612,Carrie,,
613,Carson,,
614,Carsys,,
615,Cart,,
616,Carte,,
617,Carter,,
618,Carthag,,
619,Casca,,
620,Casden,,
621,Caspardrug,,
622,Cassair,,
623,Casta,,
624,Casties,,
625,Castrich,,
626,Casy,,
627,Catchclaw,,
628,Catherine,,
629,Cathwar,,
630,Catos,,
631,Cavem,,
632,Caveral,,
633,Cavil,,
634,Cayla,,
635,Caylus,,
636,Cayold,,
637,Cear,,
638,Cedric,,
639,Ceel,,
640,Ceer,,
641,Cei,,
642,Celbahr,,
643,Celdarin,,
644,Celeb,,
645,Celere,,
646,Celeren,,
647,Celestine,,
648,Celinn,,
649,Celise,,
650,Cell,,
651,Celoa,,
652,Celorn,,
653,Celsus,,
654,Celthric,,
655,Cemark,,
656,Cenu,,
657,Ceoline,,
658,Cephenrene,,
659,Cercan,,
660,Cerdern,,
661,Cerdic,,
662,Cereb,,
663,Cereben,,
664,Ceremon,,
665,Cern,,
666,Cernon,,
667,Cerrin,,
668,Cert,,
669,Cervek,,
670,Cespar,,
671,Cether,,
672,Cevelt,,
673,Ch'ian,,
674,Chagor,,
675,Chakili,,
676,Chal,,
677,Cham,,
678,Chamon,,
679,Chance,,
680,Chaney,,
681,Chang,,
682,Chani,,
683,Chant,,
684,Char,,
685,Chardu,,
686,Chare,,
687,Charford,,
688,Charis,,
689,Charlemagne,,
690,Chartiphon,,
691,Chary,,
692,Chastitie,,
693,Chatt,,
694,Cheddar,,
695,Chekhov,,
696,Chengai,,
697,Cherem,,
698,Cherlinar,,
699,Cherlindrea,,
700,Chesmarn,,
701,Chidak,,
702,Chirp,,
703,Chivahle,,
704,Chrodra,,
705,Chronet,,
706,Chronos,,
707,Chrynn,,
708,Chrystyne,,
709,Chusuk,,
710,Chymas,,
711,Ciatha,,
712,Cibrock,,
713,Cid,,
714,Cider,,
715,Cile,,
716,Cino,,
717,Cinon,,
718,Cipyar,,
719,Circa,,
720,Circe,,
721,Cirda,,
722,Ciroc,,
723,Ciron,,
724,Clanica,,
725,Clare,,
726,Clarnleef,,
727,Clathin,,
728,Claudius,,
729,Clay,,
730,Clere,,
731,Cliff,,
732,Cloin,,
733,Clomen,,
734,Cloudshape,,
735,Clovis,,
736,Coatl,,
737,Cobbder,,
738,Cobbman,,
739,Coda,,
740,Codach,,
741,Code,,
742,Codern,,
743,Cognious,,
744,Cohan,,
745,Cohen,,
746,Coi,,
747,Colberane,,
748,Coledac,,
749,Colin,,
750,Coll,,
751,Collen,,
752,Collur,,
753,Colmen,,
754,Colriolis,,
755,Colthan,,
756,Columba,,
757,Columbia,,
758,Come,,
759,Comperri,,
760,Comri,,
761,Con,,
762,Cona,,
763,Conan,,
764,Concaline,,
765,Cone,,
766,Coni,,
767,Conn,,
768,Connell,,
769,Conon,,
770,Conquaine,,
771,Constantine,,
772,Constantius,,
773,Coper,,
774,Copernicua,,
775,Copernicus,,
776,Coppereye,,
777,Corage,,
778,Corand,,
779,Corann,,
780,Cord,,
781,Corda,,
782,Cordale,,
783,Corimini,,
784,Corineus,,
785,Coriolis,,
786,Corith,,
787,Cormach,,
788,Cormann,,
789,Cornelius,,
790,Coron,,
791,Corphrim,,
792,Corrigad,,
793,Cortes,,
794,Corwin,,
795,Corydar,,
796,Corydar,,
797,Cos,,
798,Cosdeer,,
799,Coseecer,,
800,Cosine,,
801,Cotal,,
802,Cotan,,
803,Cotterall,,
804,Covenant,,
805,Cowal,,
806,Crag,,
807,Crage,,
808,Craig,,
809,Crandall,,
810,Crede,,
811,Crimax,,
812,Croesus,,
813,Crofta,,
814,Cromine,,
815,Cron,,
816,Crondon,,
817,Crowl,,
818,Cruaver,,
819,Crudak,,
820,Cruni,,
821,Cuall,,
822,Cuna,,
823,Cune,,
824,Cunedda,,
825,Cuparun,,
826,Cusmirk,,
827,Custennin,,
828,Cutte,,
829,Cybel,,
830,Cydare,,
831,Cyelena,,
832,Cylmar,,
833,Cymel,,
834,Cyndi,,
835,Cynth,,
836,Cyrtina,,
837,Cyrus,,
838,Cythnar,,
839,Cyton,,
840,Daburn,,
841,Dacer,,
842,Dacia,,
843,Daermalkin,,
844,Daermod,,
845,Daero,,
846,Daerto,,
847,Dafyd,,
848,Dag,,
849,Dagar,,
850,Dager,,
851,Dagh,,
852,Dagnall,,
853,Dague,,
854,Dagus,,
855,Dahgir,,
856,Daide,,
857,Daikini,,
858,Dailia,,
859,Dak,,
860,Dakamon,,
861,Dakkone,,
862,Dalamar,,
863,Dalavesta,,
864,Dalburn,,
865,Dalla,,
866,Dallpen,,
867,Dalmarn,,
868,Dama,,
869,Damelon,,
870,Damenae,,
871,Dami,,
872,Damon,,
873,Danan,,
874,Danaw,,
875,Dando,,
876,Danial,,
877,Daniel,,
878,Daniger,,
879,Danner,,
880,Danony,,
881,Dante,,
882,Danthragnir,,
883,Dantice,,
884,Daon,,
885,Daphin,,
886,Dapvhir,,
887,Darar,,
888,Darda,,
889,Dareene,,
890,Dargo,,
891,Dari,,
892,Darin,,
893,Darion,,
894,Darius,,
895,Dark,,
896,Darkblade,,
897,Darkbone,,
898,Darkboon,,
899,Darkkon,,
900,Darkmage,,
901,Darkmoore,,
902,Darko,,
903,Darkspur,,
904,Darmor,,
905,Darora,,
906,Darpick,,
907,Darr,,
908,Darra,,
909,Darrin,,
910,Darset,,
911,Darsin,,
912,Darste,,
913,Darth,,
914,Darthe,,
915,Darult,,
916,Darven,,
917,Darvon,,
918,Dasbeck,,
919,Dask,,
920,Dathony,,
921,Daud,,
922,Daun,,
923,Dauron,,
924,Davae,,
925,Davic,,
926,Davics,,
927,David,,
928,Dawes,,
929,Dawn,,
930,Dawnflower,,
931,Dawns,,
932,Dawnwind,,
933,Dazos,,
934,Dearog,,
935,Deart,,
936,Deathmar,,
937,Decuis,,
938,Deerslayer,,
939,Deeval,,
940,Defearon,,
941,Degan,,
942,Deik,,
943,Del,,
944,Delaneen,,
945,Delebrith,,
946,Deler,,
947,Dellin,,
948,Delphis,,
949,Delsheevah,,
950,Deltix,,
951,Delv,,
952,Dema,,
953,Denast,,
954,Denderah,,
955,Dengold,,
956,Deoger,,
957,Deon,,
958,Derel,,
959,Derik,,
960,Derlynnet,,
961,Dermit,,
962,Derokin,,
963,Derrin,,
964,Derset,,
965,Derth,,
966,Dertha,,
967,Derthe,,
968,Desil,,
969,Desini,,
970,Dessfar,,
971,Deucalion,,
972,Devell,,
973,Devrel,,
974,Dharan-sar,,
975,Dhart,,
976,Dhrozna,,
977,Dhyana,,
978,Dhyne,,
979,Didion,,
980,Diloen,,
981,Dilon,,
982,Dilvish,,
983,Dima,,
984,Dime,,
985,Dimjon,,
986,Dimth,,
987,Dimura,,
988,Dinfar,,
989,Dinth,,
990,Dinyr,,
991,Dira,,
992,Direst,,
993,Dirist,,
994,Dismer,,
995,Distant,,
996,Distran,,
997,Doar,,
998,Doble,,
999,Doceon,,
1000,Dochrohan,,
1001,Doiran,,
1002,Dokoran,,
1003,Dolman,,
1004,Dolsa,,
1005,Domin,,
1006,Donser,,
1007,Donya,,
1008,Dore,,
1009,Doregren,,
1010,Doright,,
1011,Dorn,,
1012,Dorsat,,
1013,Dorset,,
1014,Doshack,,
1015,Dosoman,,
1016,Dougen,,
1017,Douger,,
1018,Douphra,,
1019,Draco,,
1020,Dracula,,
1021,Drae,,
1022,Draedan,,
1023,Drak,,
1024,Drake,,
1025,Drakoe,,
1026,Drakone,,
1027,Drandon,,
1028,Drave,,
1029,Draven,,
1030,Dravon,,
1031,Drazil,,
1032,Drew,,
1033,Driel,,
1034,Drienel,,
1035,Drim,,
1036,Drin,,
1037,Drinishok,,
1038,Drinny,,
1039,Drit,,
1040,Dritz,,
1041,Driz,,
1042,Drizzt,,
1043,Drocta,,
1044,Drogan,,
1045,Drogo,,
1046,Droma,,
1047,Dron,,
1048,Drool,,
1049,Drophar,,
1050,Dru,,
1051,Druk,,
1052,Drumma,,
1053,Drunen,,
1054,Drunhilde,,
1055,Drusilla,,
1056,Druth,,
1057,Druwain,,
1058,Dryden,,
1059,Dryn,,
1060,Dryope,,
1061,Duach,,
1062,Duald,,
1063,Duarin,,
1064,Duba,,
1065,Duftah,,
1066,Dukran,,
1067,Dulia,,
1068,Dumas,,
1069,Dunaut,,
1070,Duncan,,
1071,Dunewalker,,
1072,Dunge,,
1073,Dungon,,
1074,Duorn,,
1075,Dura,,
1076,Duran,,
1077,Durar,,
1078,Durathor,,
1079,Durek,,
1080,Durian,,
1081,Durmark,,
1082,Durris,,
1083,Dusaro,,
1084,Dutch,,
1085,Duvado,,
1086,Duvagel,,
1087,Duvani,,
1088,Duzedrawse,,
1089,Dwalin,,
1090,Dwarl,,
1091,Dwobble,,
1092,Dwobwicket,,
1093,Dwort,,
1094,Dyfar,,
1095,Dylena,,
1096,Dynar,,
1097,Dynera,,
1098,Dyten,,
1099,Eadric,,
1100,Eagle,,
1101,Eamon,,
1102,Ear,,
1103,Eard,,
1104,Earnan,,
1105,Eart,,
1106,Eashaft,,
1107,Eashasft,,
1108,Eatle,,
1109,Ebatryne,,
1110,Ebeth,,
1111,Ebog,,
1112,Eborane,,
1113,Ebow,,
1114,Ecematare,,
1115,Echule,,
1116,Eckard,,
1117,Ectorius,,
1118,Edaece,,
1119,Edan,,
1120,Edar,,
1121,Edarph,,
1122,Eddra,,
1123,Ede,,
1124,Eder,,
1125,Edoc,,
1126,Edorin,,
1127,Edra,,
1128,Edward,,
1129,Edwin,,
1130,Eevel,,
1131,Efamar,,
1132,Efar,,
1133,Efari,,
1134,Effronin,,
1135,Efnie,,
1136,Eglea,,
1137,Egmardern,,
1138,Eidanel,,
1139,Eiddon,,
1140,Eillian,,
1141,Eilong,,
1142,Eira,,
1143,Eiric,,
1144,Eiridan,,
1145,Eiron,,
1146,Eisa,,
1147,Eithne,,
1148,Ekgamut,,
1149,Eklake,,
1150,Eksaar,,
1151,Elac,,
1152,Elantir,,
1153,Elati,,
1154,Elderon,,
1155,Eldin,,
1156,Eldramor,,
1157,Eldrin,,
1158,Eleg,,
1159,Elen,,
1160,Elena,,
1161,Elerach,,
1162,Elet,,
1163,Elflaine,,
1164,Elfodd,,
1165,Elgo,,
1166,Eli,,
1167,Elik,,
1168,Elisne,,
1169,Elius,,
1170,Ellen,,
1171,Ellia,,
1172,Ellidyr,,
1173,Ellie,,
1174,Ellyjoo,,
1175,Ellywicket,,
1176,Elman,,
1177,Elnibera,,
1178,Elo,,
1179,Eloka,,
1180,Elora,,
1181,Elphin,,
1182,Elronhir,,
1183,Elsa,,
1184,Elson,,
1185,Elthin,,
1186,Elune,,
1187,Elveen,,
1188,Elward,,
1189,Elyon,,
1190,Embar,,
1191,Emmene,,
1192,Emon,,
1193,Emyys,,
1194,Enaldie,,
1195,Enbane,,
1196,Encantam,,
1197,Enda,,
1198,Endor,,
1199,Endra,,
1200,Endymythalion,,
1201,Engle,,
1202,Engoliothil,,
1203,Enidin,,
1204,Enoka,,
1205,Enoon,,
1206,Enoona,,
1207,Enril,,
1208,Enro,,
1209,Enton,,
1210,Eogan,,
1211,Eogar,,
1212,Eoman,,
1213,Eorinn,,
1214,Ephram,,
1215,Equate,,
1216,Equebus,,
1217,Eradan,,
1218,Erebos,,
1219,Eregdor,,
1220,Ergar,,
1221,Ergoth,,
1222,Eric,,
1223,Erich,,
1224,Erik,,
1225,Erikarn,,
1226,Erill,,
1227,Erim,,
1228,Eritai,,
1229,Erle,,
1230,Ermin,,
1231,Ermit,,
1232,Eron,,
1233,Errinaya,,
1234,Erro,,
1235,Erthe,,
1236,Erus,,
1237,Eryn,,
1238,Esatte,,
1239,Escariet,,
1240,Esdros,,
1241,Esele,,
1242,Esnar,,
1243,Espardo,,
1244,Essault,,
1245,Esthila,,
1246,Estidh,,
1247,Etar,,
1248,Etburn,,
1249,Etdar,,
1250,Etgarrai,,
1251,Ethen,,
1252,Ethesa,,
1253,Ethna,,
1254,Etmere,,
1255,Etran,,
1256,Etrigan,,
1257,Ette,,
1258,Eudock,,
1259,Evarudt,,
1260,Evet,,
1261,Ewall,,
1262,Eyndy,,
1263,Eythil,,
1264,Fabienne,,
1265,Fac,,
1266,Facent,,
1267,Facer,,
1268,Fadukes,,
1269,Fael,,
1270,Faer,,
1271,Faermate,,
1272,Faeroh,,
1273,Faeron,,
1274,Faex,,
1275,Fafnin,,
1276,Fafnir,,
1277,Faheem,,
1278,Faid,,
1279,Fairflank,,
1280,Fajor,,
1281,Falan,,
1282,Falat,,
1283,Falcon,,
1284,Fallan,,
1285,Fallowry,,
1286,Fangred,,
1287,Fant,,
1288,Faolin,,
1289,Faoturk,,
1290,Faowind,,
1291,Faran,,
1292,Farate,,
1293,Faravinn,,
1294,Fargo,,
1295,Farin,,
1296,Farn,,
1297,Farret,,
1298,Farse,,
1299,Farshadow,,
1300,Farth,,
1301,Fasner,,
1302,Fassen,,
1303,Fasten,,
1304,Fater,,
1305,Fath,,
1306,Fault,,
1307,Faust,,
1308,Faux,,
1309,Faver,,
1310,Fawks,,
1311,Fayne,,
1312,Fearlock,,
1313,Feart,,
1314,Fedaykin,,
1315,Feilyn,,
1316,Feldor,,
1317,Felixmarte,,
1318,Felor,,
1319,Fenia,,
1320,Fenrir,,
1321,Ferdinand,,
1322,Ferg,,
1323,Ferless,,
1324,Fern,,
1325,Ferny,,
1326,Feron,,
1327,Ferrate,,
1328,Ferret,,
1329,Fetchstorm,,
1330,Feth,,
1331,Fetil,,
1332,Fetmar,,
1333,Feturn,,
1334,Fhain,,
1335,Fhastine,,
1336,Fiacus,,
1337,Fiana,,
1338,Fiannah,,
1339,Ficadon,,
1340,Fickfylo,,
1341,Fie,,
1342,Fient,,
1343,Figire,,
1344,Fildon,,
1345,Fimbe,,
1346,Findail,,
1347,Findal,,
1348,FinFanFoom,,
1349,Finmottin,,
1350,Finn,,
1351,Finrink,,
1352,Finwocket,,
1353,Firedorn,,
1354,Firiro,,
1355,Firon,,
1356,Fistor,,
1357,Fizban,,
1358,Fizbo,,
1359,Flandrena,,
1360,Flavio,,
1361,Floki,,
1362,Floran,,
1363,Flosi,,
1364,Foel,,
1365,Folden,,
1366,Fole,,
1367,Folmard,,
1368,Fomdey,,
1369,Fon,,
1370,Fonni,,
1371,Font,,
1372,Fonya,,
1373,Forer,,
1374,Forseti,,
1375,Forthe,,
1376,Fother,,
1377,Fovor,,
1378,Fract,,
1379,Fraderk,,
1380,Frake,,
1381,Frater,,
1382,Frather,,
1383,Frealaf,,
1384,Freasse,,
1385,Freca,,
1386,Frederika,,
1387,Fredrick,,
1388,Freedom,,
1389,Freeke,,
1390,Freen,,
1391,Frey,,
1392,Freyja,,
1393,Frida,,
1394,Frikin,,
1395,Frish,,
1396,Frith,,
1397,Frodo,,
1398,Fronal,,
1399,Fronar,,
1400,Frost,,
1401,Froth,,
1402,Frufalcon,,
1403,Fudder,,
1404,Fuker,,
1405,Fukstoan,,
1406,Fukui,,
1407,Fullengarten,,
1408,Fuller,,
1409,Funith,,
1410,Furl,,
1411,Fydar,,
1412,Fyn,,
1413,Fynnete,,
1414,Gaelanon,,
1415,Gaelinar,,
1416,Gaer,,
1417,Gaese,,
1418,Gaess,,
1419,Gaet,,
1420,Gaethaa,,
1421,Gafolern,,
1422,Gagar,,
1423,Gai,,
1424,Galach,,
1425,Galadren,,
1426,Galain,,
1427,Galanna,,
1428,Galar,,
1429,Galderon,,
1430,Galdwulf,,
1431,Galen,,
1432,Galet,,
1433,Galileo,,
1434,Galion,,
1435,Galiron,,
1436,Gallovinn,,
1437,Gallowglas,,
1438,Gallowglass,,
1439,Galron,,
1440,Galzar,,
1441,Gametris,,
1442,Gamic,,
1443,Gammer,,
1444,Gandalf,,
1445,Ganieda,,
1446,Ganith,,
1447,Gann,,
1448,Gantholion,,
1449,Gardan,,
1450,Garden,,
1451,Gare,,
1452,Garel,,
1453,Garendi,,
1454,Gareth,,
1455,Garishaw,,
1456,Garith,,
1457,Garley,,
1458,Garm,,
1459,Garrar,,
1460,Garth,,
1461,Garwocket,,
1462,Gash Lark,,
1463,Gaskite,,
1464,Gaspani,,
1465,Gast,,
1466,Gaston,,
1467,Gath,,
1468,Gauthus,,
1469,Gavein,,
1470,Gaven,,
1471,Gavin,,
1472,Gawain,,
1473,Gay,,
1474,Gaynor,,
1475,Gean,,
1476,Gebeth,,
1477,Ged,,
1478,Geirrod,,
1479,Gelderon,,
1480,Gemardt,,
1481,Gemedern,,
1482,Gemedes,,
1483,Gemma,,
1484,Gene,,
1485,Genghis,,
1486,Genlon,,
1487,Genselda,,
1488,Gerald,,
1489,Geri,,
1490,Gerirr,,
1491,Germe,,
1492,Gern,,
1493,Gern-y-fhain,,
1494,Geront,,
1495,Gerontius,,
1496,Gerpin,,
1497,Gesell,,
1498,Gessane,,
1499,Getale,,
1500,Geth,,
