,NAME,LENGTH,Notes
279,Kakinomoto,,
280,Kakutama,,
281,Kamachi,,
282,Kamata,,
283,Kaminaga,,
284,Kamio,,
285,Kamioka,,
286,Kamisaka,,
287,Kamo,,
288,Kamon,,
289,Kan,,
290,Kanada,,
291,Kanagaki,,
292,Kanegawa,,
293,Kaneko,,
294,Kanesaka,,
295,Kano,,
296,Karamorita,,
297,Karube,,
298,Karubo,,
299,Kasahara,,
300,Kasai,,
301,Kasamatsu,,
302,Kasaya,,
303,Kase,,
304,Kashiwagi,,
305,Kasuse,,
306,Kataoka,,
307,Katayama,,
308,Katayanagi,,
309,Kate,,
310,Kato,,
311,Katoaka,,
312,Katsu,,
313,Katsukawa,,
314,Katsumata,,
315,Katsura,,
316,Katsushika,,
317,Kawabata,,
318,Kawachi,,
319,Kawagichi,,
320,Kawagishi,,
321,Kawaguchi,,
322,Kawai,,
323,Kawaii,,
324,Kawakami,,
325,Kawamata,,
326,Kawamura,,
327,Kawasaki,,
328,Kawasawa,,
329,Kawashima,,
330,Kawasie,,
331,Kawatake,,
332,Kawate,,
333,Kawayama,,
334,Kawazu,,
335,Kaza,,
336,Kazuyoshi,,
337,Kenkyusha,,
338,Kenmotsu,,
339,Kentaro,,
340,Ki,,
341,Kido,,
342,Kihara,,
343,Kijimuta,,
344,Kijmuta,,
345,Kikkawa,,
346,Kikuchi,,
347,Kikugawa,,
348,Kikui,,
349,Kikutake,,
350,Kimio,,
351,Kimiyama,,
352,Kimura,,
353,Kinashita,,
354,Kinoshita,,
355,Kinugasa,,
356,Kira,,
357,Kishi,,
358,Kiski,,
359,Kita,,
360,Kitabatake,,
361,Kitagawa,,
362,Kitamura,,
363,Kitano,,
364,Kitao,,
365,Kitoaji,,
366,Ko,,
367,Kobayashi,,
368,Kobi,,
369,Kodama,,
370,Koga,,
371,Kogara,,
372,Kogo,,
373,Koguchi,,
374,Koiso,,
375,Koizumi,,
376,Kojima,,
377,Kokan,,
378,Komagata,,
379,Komatsu,,
380,Komatsuzaki,,
381,Komine,,
382,Komiya,,
383,Komon,,
384,Komura,,
385,Kon,,
386,Konae,,
387,Konda,,
388,Kondo,,
389,Konishi,,
390,Kono,,
391,Konoe,,
392,Koruba,,
393,Koshin,,
394,Kotara,,
395,Kotoku,,
396,Koyama,,
397,Koyanagi,,
398,Kozu,,
399,Kubo,,
400,Kubota,,
401,Kudara,,
402,Kudo,,
403,Kuga,,
404,Kumagae,,
405,Kumasaka,,
406,Kunda,,
407,Kunikida,,
408,Kunisada,,
409,Kuno,,
410,Kunomasu,,
411,Kuramochi,,
412,Kuramoto,,
413,Kurata,,
414,Kurkawa,,
415,Kurmochi,,
416,Kuroda,,
417,Kurofuji,,
418,Kurogane,,
419,Kurohiko,,
420,Kuroki,,
421,Kurosawa,,
422,Kurusu,,
423,Kusatsu,,
424,Kusonoki,,
425,Kusuhara,,
426,Kusunoki,,
427,Kuwabara,,
428,Kwakami,,
429,Kyubei,,
430,Maeda,,
431,Maehata,,
432,Maeno,,
433,Maita,,
434,Makiguchi,,
435,Makino,,
436,Makioka,,
437,Makuda,,
438,Marubeni,,
439,Marugo,,
440,Marusa,,
441,Maruya,,
442,Maruyama,,
443,Masanobu,,
444,Masaoka,,
445,Mashita,,
446,Masoni,,
447,Masudu,,
448,Masuko,,
449,Masuno,,
450,Masuzoe,,
451,Matano,,
452,Matokai,,
453,Matoke,,
454,Matsuda,,
455,Matsukata,,
456,Matsuki,,
457,Matsumara,,
458,Matsumoto,,
459,Matsumura,,
460,Matsuo,,
461,Matsuoka,,
462,Matsura,,
463,Matsushina,,
464,Matsushita,,
465,Matsuya,,
466,Matsuzawa,,
467,Mayuzumi,,
468,Mazaki,,
469,Mazawa,,
470,Mazuka,,
471,Mifune,,
472,Mihashi,,
473,Miki,,
474,Mimasuya,,
475,Minabuchi,,
476,Minami,,
477,Minamoto,,
478,Minatoya,,
479,Minobe,,
480,Mishima,,
481,Mitsubishi,,
482,Mitsuharu,,
483,Mitsui,,
484,Mitsukuri,,
485,Mitsuwa,,
486,Mitsuya,,
487,Mitzusaka,,
488,Miura,,
489,Miwa,,
490,Miyagi,,
491,Miyahara,,
492,Miyajima,,
493,Miyake,,
494,Miyamae,,
495,Miyamoto,,
496,Miyazaki,,
497,Miyazawa,,
498,Miyoshi,,
499,Mizoguchi,,
500,Mizumaki,,
501,Mizuno,,
502,Mizutani,,
503,Modegi,,
504,Momotami,,
505,Momotani,,
506,Monomonoi,,
507,Mori,,
508,Moriguchi,,
509,Morimoto,,
510,Morinaga,,
511,Morioka,,
512,Morishita,,
513,Morisue,,
514,Morita,,
515,Morri,,
516,Moto,,
517,Motoori,,
518,Motoyoshi,,
519,Munakata,,
520,Munkata,,
521,Muraguchi,,
522,Murakami,,
523,Muraoka,,
524,Murasaki,,
525,Murase,,
526,Murata,,
527,Murkami,,
528,Muro,,
529,Muruyama,,
530,Mushanaokoji,,
531,Mushashibo,,
532,Muso,,
533,Mutsu,,
534,Nagahama,,
535,Nagai,,
536,Nagano,,
537,Nagasawa,,
538,Nagase,,
539,Nagata,,
540,Nagatsuka,,
541,Nagumo,,
542,Naito,,
543,Nakada,,
544,Nakadai,,
545,Nakadan,,
546,Nakae,,
547,Nakagawa,,
548,Nakahara,,
549,Nakajima,,
550,Nakamoto,,
551,Nakamura,,
552,Nakane,,
553,Nakanishi,,
554,Nakano,,
555,Nakanoi,,
556,Nakao,,
557,Nakasato,,
558,Nakasawa,,
559,Nakasone,,
560,Nakata,,
561,Nakatoni,,
562,Nakayama,,
563,Nakazawa,,
564,Namiki,,
565,Nanami,,
566,Narahashi,,
567,Narato,,
568,Narita,,
569,Nataga,,
570,Natsume,,
571,Nawabe,,
572,Nemoto,,
573,Niijima,,
574,Nijo,,
575,Ninomiya,,
576,Nishi,,
577,Nishihara,,
578,Nishikawa,,
579,Nishimoto,,
580,Nishimura,,
581,Nishimuraya,,
582,Nishio,,
583,Nishiwaki,,
584,Nitta,,
585,Nobunaga,,
586,Noda,,
587,Nogi,,
588,Noguchi,,
589,Nogushi,,
590,Nomura,,
591,Nonomura,,
592,Noro,,
593,Nosaka,,
594,Nose,,
595,Nozaki,,
596,Nozara,,
597,Numajiri,,
598,Numata,,
599,Obata,,
600,Obinata,,
601,Obuchi,,
602,Ochiai,,
603,Ochida,,
604,Odaka,,
605,Ogata,,
606,Ogiwara,,
607,Ogura,,
608,Ogyu,,
609,Ohba,,
610,Ohira,,
611,Ohishi,,
612,Ohka,,
613,Ohmae,,
614,Ohmiya,,
615,Oichi,,
616,Oinuma,,
617,Oishi,,
618,Okabe,,
619,Okada,,
620,Okakura,,
621,Okamoto,,
622,Okamura,,
623,Okanao,,
624,Okanaya,,
625,Okano,,
626,Okasawa,,
627,Okawa,,
628,Okazaki,,
629,Okazawaya,,
630,Okimasa,,
631,Okimoto,,
632,Okita,,
633,Okubo,,
634,Okuda,,
635,Okui,,
636,Okuma,,
637,Okuma,,
638,Okumura,,
639,Okura,,
640,Omori,,
641,Omura,,
642,Onishi,,
643,Ono,,
644,Onoda,,
645,Onoe,,
646,Onohara,,
647,Ooka,,
648,Osagawa,,
649,Osaragi,,
650,Oshima,,
651,Oshin,,
652,Ota,,
653,Otaka,,
654,Otake,,
655,Otani,,
656,Otomo,,
657,Otsu,,
658,Otsuka,,
659,Ouchi,,
660,Oyama,,
661,Ozaki,,
662,Ozawa,,
663,Ozu,,
664,Raikatuji,,
665,Royama,,
666,Ryusaki,,
667,Sada,,
668,Saeki,,
669,Saga,,
670,Saigo,,
671,Saiki,,
672,Saionji,,
673,Saito,,
674,Saitoh,,
675,Saji,,
676,Sakagami,,
677,Sakai,,
678,Sakakibara,,
679,Sakamoto,,
680,Sakanoue,,
681,Sakata,,
682,Sakiyurai,,
683,Sakoda,,
684,Sakubara,,
685,Sakuraba,,
686,Sakurai,,
687,Sammiya,,
688,Sanda,,
689,Sanjo,,
690,Sano,,
691,Santo,,
692,Saromi,,
693,Sarumara,,
694,Sasada,,
695,Sasakawa,,
696,Sasaki,,
697,Sassa,,
698,Satake,,
699,Sato,,
700,Satoh,,
701,Satoya,,
702,Sawamatsu,,
703,Sawamura,,
704,Sayuki,,
705,Segawa,,
706,Sekigawa,,
707,Sekine,,
708,Sekozawa,,
709,Sen,,
710,Senmatsu,,
711,Seo,,
712,Serizawa,,
713,Shiba,,
714,Shibaguchi,,
715,Shibanuma,,
716,Shibasaki,,
717,Shibasawa,,
718,Shibata,,
719,Shibukji,,
720,Shichirobei,,
721,Shidehara,,
722,Shiga,,
723,Shiganori,,
724,Shige,,
725,Shigeki,,
726,Shigemitsu,,
727,Shigi,,
728,Shikitei,,
729,Shikuk,,
730,Shima,,
731,Shimada,,
732,Shimakage,,
733,Shimamura,,
734,Shimanouchi,,
735,Shimaoka,,
736,Shimazaki,,
737,Shimazu,,
738,Shimedzu,,
739,Shimizu,,
740,Shimohira,,
741,Shimon,,
742,Shimura,,
743,Shimuzu,,
744,Shinko,,
745,Shinozaki,,
746,Shinozuka,,
747,Shintaro,,
748,Shiokawa,,
749,Shiomi,,
750,Shiomiya,,
751,Shionoya,,
752,Shiotani,,
753,Shioya,,
754,Shirahata,,
755,Shirai,,
756,Shiraishi,,
757,Shirane,,
758,Shirasu,,
759,Shiratori,,
760,Shirokawa,,
761,Shiroyama,,
762,Shiskikura,,
763,Shizuma,,
764,Shobo,,
765,Shoda,,
766,Shunji,,
767,Shunsen,,
768,Siagyo,,
769,Soga,,
770,Sohda,,
771,Soho,,
772,Soma,,
773,Someya,,
774,Sone,,
775,Sonoda,,
776,Soseki,,
777,Sotomura,,
778,Suenami,,
779,Sugai,,
780,Sugase,,
781,Sugawara,,
782,Sugihara,,
783,Sugimura,,
784,Sugisata,,
785,Sugita,,
786,Sugitani,,
787,Sugiyama,,
788,Sumitimo,,
789,Sunada,,
790,Suzambo,,
791,Suzuki,,
792,Tabuchi,,
793,Tadeshi,,
794,Tagawa,,
795,Taguchi,,
796,Taira,,
797,Taka,,
798,Takabe,,
799,Takagaki,,
800,Takagawa,,
801,Takagi,,
802,Takahama,,
803,Takahashi,,
804,Takaki,,
805,Takamura,,
806,Takano,,
807,Takaoka,,
808,Takara,,
809,Takarabe,,
810,Takashi,,
811,Takashita,,
812,Takasu,,
813,Takasugi,,
814,Takayama,,
815,Takecare,,
816,Takeda,,
817,Takei,,
818,Takekawa,,
819,Takemago,,
820,Takemitsu,,
821,Takemura,,
822,Takenouchi,,
823,Takeshita,,
824,Taketomo,,
825,Takeuchi,,
826,Takewaki,,
827,Takimoto,,
828,Takishida,,
829,Takishita,,
830,Takizawa,,
831,Taku,,
832,Takudo,,
833,Takudome,,
834,Tamazaki,,
835,Tamura,,
836,Tamuro,,
837,Tanaka,,
838,Tange,,
839,Tani,,
840,Taniguchi,,
841,Tanizaki,,
842,Tankoshitsu,,
843,Tansho,,
844,Tanuma,,
845,Tarumi,,
846,Tatenaka,,
847,Tatsuko,,
848,Tatsuno,,
849,Tatsuya,,
850,Tawaraya,,
851,Tayama,,
852,Temko,,
853,Tenshin,,
854,Terada,,
855,Terajima,,
856,Terakado,,
857,Terauchi,,
858,Teshigahara,,
859,Teshima,,
860,Tochikura,,
861,Togo,,
862,Tojo,,
863,Tokaji,,
864,Tokuda,,
865,Tokudome,,
866,Tokuoka,,
867,Tomika,,
868,Tomimoto,,
869,Tomioka,,
870,Tommii,,
871,Tomonaga,,
872,Tomori,,
873,Tono,,
874,Torii,,
875,Torisei,,
876,Toru,,
877,Toshishai,,
878,Toshitala,,
879,Toshusai,,
880,Toyama,,
881,Toyoda,,
882,Toyoshima,,
883,Toyota,,
884,Toyotomi,,
885,Tsubouchi,,
886,Tsucgimoto,,
887,Tsuchie,,
888,Tsuda,,
889,Tsuji,,
890,Tsujimoto,,
891,Tsujimura,,
892,Tsukada,,
893,Tsukade,,
894,Tsukahara,,
895,Tsukamoto,,
896,Tsukatani,,
897,Tsukawaki,,
898,Tsukehara,,
899,Tsukioka,,
900,Tsumemasa,,
901,Tsumura,,
902,Tsunoda,,
903,Tsurimi,,
904,Tsuruga,,
905,Tsuruya,,
906,Tsushima,,
907,Tsutaya,,
908,Tsutomu,,
909,Uboshita,,
910,Uchida,,
911,Uchiyama,,
912,Ueda,,
913,Uehara,,
914,Uemura,,
915,Ueshima,,
916,Uesugi,,
917,Uetake,,
918,Ugaki,,
919,Ui,,
920,Ukiyo,,
921,Umari,,
922,Umehara,,
923,Umeki,,
924,Uno,,
925,Uoya,,
926,Urogataya,,
927,Usami,,
928,Ushiba,,
929,Utagawa,,
930,Wakai,,
931,Wakatsuki,,
932,Watabe,,
933,Watanabe,,
934,Watari,,
935,Watnabe,,
936,Watoga,,
937,Yakuta,,
938,Yamabe,,
939,Yamada,,
940,Yamagata,,
941,Yamaguchi,,
942,Yamaguchiya,,
943,Yamaha,,
944,Yamahata,,
945,Yamakage,,
946,Yamakawa,,
947,Yamakazi,,
948,Yamamoto,,
949,Yamamura,,
950,Yamana,,
951,Yamanaka,,
952,Yamanouchi,,
953,Yamanoue,,
954,Yamaoka,,
955,Yamashita,,
956,Yamato,,
957,Yamawaki,,
958,Yamazaki,,
959,Yamhata,,
960,Yamura,,
961,Yanagawa,,
962,Yanagi,,
963,Yanagimoto,,
964,Yanagita,,
965,Yano,,
966,Yasuda,,
967,Yasuhiro,,
968,Yasui,,
969,Yasujiro,,
970,Yasukawa,,
971,Yasutake,,
972,Yoemon,,
973,Yokokawa,,
974,Yokoyama,,
975,Yonai,,
976,Yosano,,
977,Yoshida,,
978,Yoshifumi,,
979,Yoshihara,,
980,Yoshikawa,,
981,Yoshimatsu,,
982,Yoshinobu,,
983,Yoshioka,,
984,Yoshitomi,,
985,Yoshizaki,,
986,Yoshizawa,,
987,Yuasa,,
988,Yuhara,,
989,Yunokawa,,
